Wd,Ld,Wl,Ll,W9,L9,Vbias,I_tail,I_rama,Va,Vx,Vy
1.259,0.584,1.581,0.556,0.774,4.849,1.85,1.01501e-05,5.07506e-06,0.607378,2.21009,2.21009
1.259,0.584,1.581,0.556,0.774,4.849,1.9,1.06789e-05,5.33945e-06,0.603133,2.2012,2.2012
1.259,0.584,1.581,0.556,0.774,4.849,1.95,1.11928e-05,5.5964e-06,0.599118,2.19276,2.19276
1.259,0.584,1.581,0.556,0.774,4.849,2,1.16922e-05,5.84611e-06,0.595312,2.18473,2.18473
1.259,0.584,1.581,0.556,0.774,4.849,2.05,1.21776e-05,6.0888e-06,0.591697,2.17708,2.17708
1.259,0.584,1.581,0.556,0.774,4.849,2.1,1.26493e-05,6.32466e-06,0.588258,2.16977,2.16977
1.259,0.584,1.581,0.556,0.774,4.849,2.15,1.31077e-05,6.55387e-06,0.58498,2.1628,2.1628
1.259,0.584,1.581,0.556,0.774,4.849,2.2,1.35531e-05,6.77659e-06,0.581853,2.15613,2.15613
1.259,0.584,1.581,0.556,0.774,4.849,2.25,1.39859e-05,6.99298e-06,0.578867,2.14975,2.14975
1.259,0.584,1.581,0.556,0.774,4.849,2.3,1.44064e-05,7.20321e-06,0.576011,2.14363,2.14363
1.259,0.584,1.581,0.556,0.774,4.849,2.35,1.48148e-05,7.40741e-06,0.573279,2.13777,2.13777
1.259,0.584,1.581,0.556,0.774,4.849,2.4,1.52114e-05,7.60573e-06,0.570662,2.13215,2.13215
0.261,1.219,0.281,2.163,0.519,1.213,0.4,1.90026e-10,9.87188e-11,0.969545,2.73242,2.73242
0.261,1.219,0.281,2.163,0.519,1.213,0.45,7.14678e-10,3.60964e-10,0.933505,2.67852,2.67852
0.261,1.219,0.281,2.163,0.519,1.213,0.5,2.57979e-09,1.29345e-09,0.897118,2.6219,2.6219
0.261,1.219,0.281,2.163,0.519,1.213,0.55,8.75397e-09,4.38052e-09,0.860402,2.56279,2.56279
0.261,1.219,0.281,2.163,0.519,1.213,0.6,2.74479e-08,1.37275e-08,0.8232,2.49834,2.49834
0.261,1.219,0.281,2.163,0.519,1.213,0.65,7.72474e-08,3.86273e-08,0.785601,2.4234,2.4234
0.261,1.219,0.281,2.163,0.519,1.213,0.7,1.87505e-07,9.37561e-08,0.747982,2.33408,2.33408
0.261,1.219,0.281,2.163,0.519,1.213,0.75,3.87576e-07,1.93791e-07,0.710633,2.23029,2.23029
0.261,1.219,0.281,2.163,0.519,1.213,0.8,6.96213e-07,3.48109e-07,0.67362,2.11539,2.11539
0.261,1.219,0.281,2.163,0.519,1.213,0.85,1.12069e-06,5.60349e-07,0.636881,1.99362,1.99362
0.261,1.219,0.281,2.163,0.519,1.213,0.9,1.66091e-06,8.30459e-07,0.600325,1.86821,1.86821
0.261,1.219,0.281,2.163,0.519,1.213,0.95,2.31306e-06,1.15653e-06,0.563893,1.74124,1.74124
0.261,1.219,0.281,2.163,0.519,1.213,1,3.07135e-06,1.53568e-06,0.527573,1.614,1.614
0.261,1.219,0.281,2.163,0.519,1.213,1.05,3.92774e-06,1.96387e-06,0.491435,1.48751,1.48751
0.261,1.219,0.281,2.163,0.519,1.213,1.1,4.86743e-06,2.43372e-06,0.455756,1.36321,1.36321
0.261,1.219,0.281,2.163,0.519,1.213,1.15,5.84681e-06,2.92341e-06,0.421675,1.24538,1.24538
0.261,1.219,0.281,2.163,0.519,1.213,1.2,6.76342e-06,3.38171e-06,0.391866,1.14337,1.14337
0.261,1.219,0.281,2.163,0.519,1.213,1.25,7.55754e-06,3.77877e-06,0.367241,1.06018,1.06018
0.261,1.219,0.281,2.163,0.519,1.213,1.3,8.2427e-06,4.12135e-06,0.346614,0.991673,0.991673
0.261,1.219,0.281,2.163,0.519,1.213,1.35,8.83939e-06,4.4197e-06,0.328872,0.934165,0.934165
0.261,1.219,0.281,2.163,0.519,1.213,1.4,9.36133e-06,4.68067e-06,0.313222,0.885339,0.885339
0.261,1.219,0.281,2.163,0.519,1.213,1.45,9.81643e-06,4.90822e-06,0.299083,0.843796,0.843796
0.261,1.219,0.281,2.163,0.519,1.213,1.5,1.02104e-05,5.10522e-06,0.286087,0.808542,0.808542
0.261,1.219,0.281,2.163,0.519,1.213,1.55,1.05496e-05,5.27478e-06,0.274052,0.778716,0.778716
0.261,1.219,0.281,2.163,0.519,1.213,1.6,1.08426e-05,5.42129e-06,0.262947,0.753302,0.753302
0.261,1.219,0.281,2.163,0.519,1.213,1.65,1.10977e-05,5.54884e-06,0.25274,0.731435,0.731435
0.261,1.219,0.281,2.163,0.519,1.213,1.7,1.13217e-05,5.66084e-06,0.243378,0.712427,0.712427
0.261,1.219,0.281,2.163,0.519,1.213,1.75,1.15199e-05,5.75997e-06,0.234793,0.695747,0.695747
0.261,1.219,0.281,2.163,0.519,1.213,1.8,1.16967e-05,5.84837e-06,0.226913,0.680987,0.680987
0.261,1.219,0.281,2.163,0.519,1.213,1.85,1.18554e-05,5.92769e-06,0.219669,0.667828,0.667828
0.261,1.219,0.281,2.163,0.519,1.213,1.9,1.19986e-05,5.9993e-06,0.212998,0.65602,0.65602
0.261,1.219,0.281,2.163,0.519,1.213,1.95,1.21285e-05,6.06427e-06,0.206841,0.645362,0.645362
0.261,1.219,0.281,2.163,0.519,1.213,2,1.2247e-05,6.12348e-06,0.201146,0.635695,0.635695
0.261,1.219,0.281,2.163,0.519,1.213,2.05,1.23553e-05,6.17767e-06,0.195868,0.626885,0.626885
0.261,1.219,0.281,2.163,0.519,1.213,2.1,1.24549e-05,6.22745e-06,0.190967,0.618825,0.618825
0.261,1.219,0.281,2.163,0.519,1.213,2.15,1.25466e-05,6.27332e-06,0.186406,0.611424,0.611424
0.261,1.219,0.281,2.163,0.519,1.213,2.2,1.26314e-05,6.31572e-06,0.182153,0.604605,0.604605
0.261,1.219,0.281,2.163,0.519,1.213,2.25,1.271e-05,6.35501e-06,0.178182,0.598304,0.598304
0.261,1.219,0.281,2.163,0.519,1.213,2.3,1.2783e-05,6.39152e-06,0.174467,0.592465,0.592465
0.261,1.219,0.281,2.163,0.519,1.213,2.35,1.2851e-05,6.42552e-06,0.170986,0.587043,0.587043
0.261,1.219,0.281,2.163,0.519,1.213,2.4,1.29145e-05,6.45724e-06,0.16772,0.581995,0.581995
0.276,11.025,3.251,0.488,0.338,3.152,0.4,9.22608e-11,4.99499e-11,0.927999,2.88895,2.88895
0.276,11.025,3.251,0.488,0.338,3.152,0.45,3.37201e-10,1.72343e-10,0.891056,2.84326,2.84326
0.276,11.025,3.251,0.488,0.338,3.152,0.5,1.17077e-09,5.89062e-10,0.852612,2.79708,2.79708
0.276,11.025,3.251,0.488,0.338,3.152,0.55,3.78136e-09,1.89433e-09,0.812494,2.75246,2.75246
0.276,11.025,3.251,0.488,0.338,3.152,0.6,1.11149e-08,5.56116e-09,0.769955,2.71029,2.71029
0.276,11.025,3.251,0.488,0.338,3.152,0.65,2.86663e-08,1.4337e-08,0.724436,2.67197,2.67197
0.276,11.025,3.251,0.488,0.338,3.152,0.7,6.33068e-08,3.16575e-08,0.676216,2.63873,2.63873
0.276,11.025,3.251,0.488,0.338,3.152,0.75,1.20817e-07,6.04131e-08,0.625801,2.61064,2.61064
0.276,11.025,3.251,0.488,0.338,3.152,0.8,2.04678e-07,1.02344e-07,0.573631,2.58697,2.58697
0.276,11.025,3.251,0.488,0.338,3.152,0.85,3.16358e-07,1.58185e-07,0.520165,2.56677,2.56677
0.276,11.025,3.251,0.488,0.338,3.152,0.9,4.56056e-07,2.28035e-07,0.465858,2.54922,2.54922
0.276,11.025,3.251,0.488,0.338,3.152,0.95,6.23168e-07,3.11591e-07,0.411138,2.53371,2.53371
0.276,11.025,3.251,0.488,0.338,3.152,1,8.15402e-07,4.07709e-07,0.356687,2.51984,2.51984
0.276,11.025,3.251,0.488,0.338,3.152,1.05,1.01321e-06,5.06614e-07,0.307,2.50823,2.50823
0.276,11.025,3.251,0.488,0.338,3.152,1.1,1.16913e-06,5.84571e-07,0.271154,2.50035,2.50035
0.276,11.025,3.251,0.488,0.338,3.152,1.15,1.28773e-06,6.43874e-07,0.245448,2.49491,2.49491
0.276,11.025,3.251,0.488,0.338,3.152,1.2,1.383e-06,6.91509e-07,0.225637,2.49082,2.49082
0.276,11.025,3.251,0.488,0.338,3.152,1.25,1.46232e-06,7.31169e-07,0.209653,2.48759,2.48759
0.276,11.025,3.251,0.488,0.338,3.152,1.3,1.52995e-06,7.64985e-07,0.196359,2.48494,2.48494
0.276,11.025,3.251,0.488,0.338,3.152,1.35,1.58861e-06,7.94314e-07,0.185064,2.48272,2.48272
0.276,11.025,3.251,0.488,0.338,3.152,1.4,1.64014e-06,8.20081e-07,0.175309,2.48082,2.48082
0.276,11.025,3.251,0.488,0.338,3.152,1.45,1.68589e-06,8.42953e-07,0.166777,2.47917,2.47917
0.276,11.025,3.251,0.488,0.338,3.152,1.5,1.72683e-06,8.63424e-07,0.159237,2.47772,2.47772
0.276,11.025,3.251,0.488,0.338,3.152,1.55,1.76372e-06,8.81873e-07,0.152517,2.47644,2.47644
0.276,11.025,3.251,0.488,0.338,3.152,1.6,1.79717e-06,8.98597e-07,0.146486,2.4753,2.4753
0.276,11.025,3.251,0.488,0.338,3.152,1.65,1.82765e-06,9.13836e-07,0.141038,2.47427,2.47427
0.276,11.025,3.251,0.488,0.338,3.152,1.7,1.85555e-06,9.27783e-07,0.136092,2.47334,2.47334
0.276,11.025,3.251,0.488,0.338,3.152,1.75,1.88117e-06,9.40596e-07,0.13158,2.4725,2.4725
0.276,11.025,3.251,0.488,0.338,3.152,1.8,1.90479e-06,9.52407e-07,0.127448,2.47173,2.47173
0.276,11.025,3.251,0.488,0.338,3.152,1.85,1.92664e-06,9.6333e-07,0.123649,2.47102,2.47102
0.276,11.025,3.251,0.488,0.338,3.152,1.9,1.94689e-06,9.73458e-07,0.120145,2.47037,2.47037
0.276,11.025,3.251,0.488,0.338,3.152,1.95,1.96572e-06,9.82872e-07,0.116905,2.46977,2.46977
0.276,11.025,3.251,0.488,0.338,3.152,2,1.98326e-06,9.91643e-07,0.1139,2.46922,2.46922
0.276,11.025,3.251,0.488,0.338,3.152,2.05,1.99964e-06,9.99831e-07,0.111106,2.46871,2.46871
0.276,11.025,3.251,0.488,0.338,3.152,2.1,2.01496e-06,1.00749e-06,0.108504,2.46823,2.46823
0.276,11.025,3.251,0.488,0.338,3.152,2.15,2.02931e-06,1.01467e-06,0.106074,2.46778,2.46778
0.276,11.025,3.251,0.488,0.338,3.152,2.2,2.04278e-06,1.0214e-06,0.103802,2.46737,2.46737
0.276,11.025,3.251,0.488,0.338,3.152,2.25,2.05543e-06,1.02773e-06,0.101673,2.46698,2.46698
0.276,11.025,3.251,0.488,0.338,3.152,2.3,2.06734e-06,1.03368e-06,0.0996762,2.46662,2.46662
0.276,11.025,3.251,0.488,0.338,3.152,2.35,2.07856e-06,1.03929e-06,0.0977997,2.46627,2.46627
0.276,11.025,3.251,0.488,0.338,3.152,2.4,2.08915e-06,1.04459e-06,0.0960342,2.46595,2.46595
2.157,3.631,0.773,1.503,1.505,0.739,0.4,4.92779e-10,2.50083e-10,0.938887,2.73929,2.73929
2.157,3.631,0.773,1.503,1.505,0.739,0.45,1.88746e-09,9.47363e-10,0.902699,2.68462,2.68462
2.157,3.631,0.773,1.503,1.505,0.739,0.5,7.00164e-09,3.50445e-09,0.865766,2.62732,2.62732
2.157,3.631,0.773,1.503,1.505,0.739,0.55,2.46667e-08,1.23371e-08,0.827769,2.56731,2.56731
2.157,3.631,0.773,1.503,1.505,0.739,0.6,8.10522e-08,4.05304e-08,0.788272,2.50243,2.50243
2.157,3.631,0.773,1.503,1.505,0.739,0.65,2.43446e-07,1.21728e-07,0.746572,2.42692,2.42692
2.157,3.631,0.773,1.503,1.505,0.739,0.7,6.43562e-07,3.21786e-07,0.702221,2.33411,2.33411
2.157,3.631,0.773,1.503,1.505,0.739,0.75,1.44792e-06,7.23965e-07,0.655801,2.22124,2.22124
2.157,3.631,0.773,1.503,1.505,0.739,0.8,2.782e-06,1.391e-06,0.608224,2.0916,2.0916
2.157,3.631,0.773,1.503,1.505,0.739,0.85,4.69572e-06,2.34786e-06,0.56014,1.9513,1.9513
2.157,3.631,0.773,1.503,1.505,0.739,0.9,7.18044e-06,3.59022e-06,0.51203,1.80558,1.80558
2.157,3.631,0.773,1.503,1.505,0.739,0.95,1.0193e-05,5.09648e-06,0.464336,1.65807,1.65807
2.157,3.631,0.773,1.503,1.505,0.739,1,1.36592e-05,6.82962e-06,0.417617,1.51165,1.51165
2.157,3.631,0.773,1.503,1.505,0.739,1.05,1.74205e-05,8.71023e-06,0.373141,1.37095,1.37095
2.157,3.631,0.773,1.503,1.505,0.739,1.1,2.10545e-05,1.05272e-05,0.334398,1.24755,1.24755
2.157,3.631,0.773,1.503,1.505,0.739,1.15,2.41161e-05,1.2058e-05,0.304164,1.15079,1.15079
2.157,3.631,0.773,1.503,1.505,0.739,1.2,2.6627e-05,1.33135e-05,0.280678,1.07541,1.07541
2.157,3.631,0.773,1.503,1.505,0.739,1.25,2.87288e-05,1.43644e-05,0.261777,1.01467,1.01467
2.157,3.631,0.773,1.503,1.505,0.739,1.3,3.05234e-05,1.52617e-05,0.246105,0.964327,0.964327
2.157,3.631,0.773,1.503,1.505,0.739,1.35,3.20786e-05,1.60393e-05,0.232815,0.921724,0.921724
2.157,3.631,0.773,1.503,1.505,0.739,1.4,3.34409e-05,1.67205e-05,0.221345,0.88513,0.88513
2.157,3.631,0.773,1.503,1.505,0.739,1.45,3.46432e-05,1.73216e-05,0.2113,0.853362,0.853362
2.157,3.631,0.773,1.503,1.505,0.739,1.5,3.57089e-05,1.78544e-05,0.202392,0.825592,0.825592
2.157,3.631,0.773,1.503,1.505,0.739,1.55,3.66541e-05,1.83271e-05,0.194398,0.801259,0.801259
2.157,3.631,0.773,1.503,1.505,0.739,1.6,3.74915e-05,1.87458e-05,0.187151,0.779923,0.779923
2.157,3.631,0.773,1.503,1.505,0.739,1.65,3.82323e-05,1.91162e-05,0.18053,0.761218,0.761218
2.157,3.631,0.773,1.503,1.505,0.739,1.7,3.88878e-05,1.94439e-05,0.174452,0.744795,0.744795
2.157,3.631,0.773,1.503,1.505,0.739,1.75,3.94692e-05,1.97346e-05,0.168856,0.730323,0.730323
2.157,3.631,0.773,1.503,1.505,0.739,1.8,3.99873e-05,1.99936e-05,0.163695,0.717507,0.717507
2.157,3.631,0.773,1.503,1.505,0.739,1.85,4.0451e-05,2.02255e-05,0.158928,0.706091,0.706091
2.157,3.631,0.773,1.503,1.505,0.739,1.9,4.08684e-05,2.04342e-05,0.15452,0.695866,0.695866
2.157,3.631,0.773,1.503,1.505,0.739,1.95,4.12457e-05,2.06229e-05,0.150437,0.686658,0.686658
2.157,3.631,0.773,1.503,1.505,0.739,2,4.15885e-05,2.07943e-05,0.146649,0.678324,0.678324
2.157,3.631,0.773,1.503,1.505,0.739,2.05,4.19012e-05,2.09506e-05,0.143129,0.670748,0.670748
2.157,3.631,0.773,1.503,1.505,0.739,2.1,4.21874e-05,2.10937e-05,0.139853,0.663833,0.663833
2.157,3.631,0.773,1.503,1.505,0.739,2.15,4.24504e-05,2.12252e-05,0.136799,0.657497,0.657497
2.157,3.631,0.773,1.503,1.505,0.739,2.2,4.26928e-05,2.13464e-05,0.133947,0.651672,0.651672
2.157,3.631,0.773,1.503,1.505,0.739,2.25,4.29168e-05,2.14584e-05,0.131281,0.646301,0.646301
2.157,3.631,0.773,1.503,1.505,0.739,2.3,4.31244e-05,2.15622e-05,0.128783,0.641333,0.641333
2.157,3.631,0.773,1.503,1.505,0.739,2.35,4.33172e-05,2.16586e-05,0.126441,0.636728,0.636728
2.157,3.631,0.773,1.503,1.505,0.739,2.4,4.34968e-05,2.17484e-05,0.124241,0.632448,0.632448
1.56,1.265,3.872,3.391,3.077,1.44,0.4,7.57883e-10,3.82652e-10,0.936923,2.74447,2.74447
1.56,1.265,3.872,3.391,3.077,1.44,0.45,2.88144e-09,1.4444e-09,0.901053,2.69115,2.69115
1.56,1.265,3.872,3.391,3.077,1.44,0.5,1.05375e-08,5.27253e-09,0.864998,2.63637,2.63637
1.56,1.265,3.872,3.391,3.077,1.44,0.55,3.63424e-08,1.81755e-08,0.828642,2.5804,2.5804
1.56,1.265,3.872,3.391,3.077,1.44,0.6,1.16224e-07,5.81177e-08,0.791749,2.52215,2.52215
1.56,1.265,3.872,3.391,3.077,1.44,0.65,3.36505e-07,1.6826e-07,0.754281,2.45812,2.45812
1.56,1.265,3.872,3.391,3.077,1.44,0.7,8.48241e-07,4.2413e-07,0.71662,2.38492,2.38492
1.56,1.265,3.872,3.391,3.077,1.44,0.75,1.82254e-06,9.11279e-07,0.679199,2.30127,2.30127
1.56,1.265,3.872,3.391,3.077,1.44,0.8,3.38417e-06,1.69209e-06,0.642198,2.20831,2.20831
1.56,1.265,3.872,3.391,3.077,1.44,0.85,5.59176e-06,2.79588e-06,0.605583,2.10864,2.10864
1.56,1.265,3.872,3.391,3.077,1.44,0.9,8.45513e-06,4.22757e-06,0.569255,2.00491,2.00491
1.56,1.265,3.872,3.391,3.077,1.44,0.95,1.19574e-05,5.97869e-06,0.533135,1.89902,1.89902
1.56,1.265,3.872,3.391,3.077,1.44,1,1.60676e-05,8.03379e-06,0.497202,1.79222,1.79222
1.56,1.265,3.872,3.391,3.077,1.44,1.05,2.074e-05,1.037e-05,0.46153,1.6855,1.6855
